"participant","probe_type","reference_num","p1","p2","PSE","beta","abs_beta","PSE_bias","JND","WF","slope_at_pse"
404513,"tangential",24,21.4504475672083,0.260333044473798,21.4504475672083,0.260333044473798,0.260333044473798,-2.54955243279171,4.22002627783459,0.196733716842618,0.0650832611184496
404513,"tangential",30,22.8965937429424,0.208731683631319,22.8965937429424,0.208731683631319,0.208731683631319,-7.10340625705761,5.2632751748823,0.229871536088404,0.0521829209078298
524010,"radial",9,10.5121767704996,0.94455286822278,10.5121767704996,0.94455286822278,0.94455286822278,1.51217677049959,1.16310301480022,0.110643403378094,0.236138217055695
524010,"radial",13,15.1121726994553,0.53080962934115,15.1121726994553,0.53080962934115,0.53080962934115,2.11217269945529,2.06969170855421,0.136955271072889,0.132702407335287
524010,"radial",18,21.2585921204187,0.363815900699956,21.2585921204187,0.363815900699956,0.363815900699956,3.25859212041868,3.01969289015257,0.142045760746883,0.090953975174989
524010,"tangential",9,8.66151909602508,0.943211853301208,8.66151909602508,0.943211853301208,0.943211853301208,-0.338480903974919,1.16475666078941,0.134474870733004,0.235802963325302
524010,"tangential",13,12.5821060936138,0.577060728125244,12.5821060936138,0.577060728125244,0.577060728125244,-0.41789390638616,1.90380706071835,0.151310682532286,0.144265182031311
524010,"tangential",18,16.0227992132289,0.474212905636456,16.0227992132289,0.474212905636456,0.474212905636456,-1.9772007867711,2.31670685384158,0.144588147364965,0.118553226409114
524010,"tangential",24,19.2596297647517,0.24809895914966,19.2596297647517,0.24809895914966,0.24809895914966,-4.74037023524832,4.42812131269522,0.229917260444924,0.062024739787415
524010,"tangential",30,27.6807220430714,0.199658579576816,27.6807220430714,0.199658579576816,0.199658579576816,-2.31927795692862,5.50245469539382,0.198782917831116,0.0499146448942039
585498,"radial",9,9.53450234595982,0.842662446291926,9.53450234595982,0.842662446291926,0.842662446291926,0.534502345959815,1.30373946709323,0.136739120699433,0.210665611572981
585498,"radial",13,13.9830188461909,0.395475963522391,13.9830188461909,0.395475963522391,0.395475963522391,0.983018846190934,2.77794958480684,0.198665940120904,0.0988689908805977
585498,"radial",18,19.6614091289858,0.194488187105586,19.6614091289858,0.194488187105586,0.194488187105586,1.66140912898581,5.64873530376259,0.287300633779852,0.0486220467763966
585498,"radial",24,23.9996561911907,0.243068191887442,23.9996561911907,0.243068191887442,0.243068191887442,-0.000343808809297741,4.51976986432206,0.188326442192163,0.0607670479718604
585498,"tangential",9,9.26861755372143,0.698411514234019,9.26861755372143,0.698411514234019,0.698411514234019,0.26861755372143,1.57301571677696,0.169714168014774,0.174602878558505
585498,"tangential",13,12.9079272060806,0.326662445943341,12.9079272060806,0.326662445943341,0.326662445943341,-0.0920727939193817,3.36314229661607,0.260548594900022,0.0816656114858352
585498,"tangential",18,18.8889108218099,0.214087651086684,18.8889108218099,0.214087651086684,0.214087651086684,0.888910821809908,5.13160045939914,0.271672650043643,0.053521912771671
585498,"tangential",24,24.1024068460588,0.27946363863541,24.1024068460588,0.27946363863541,0.27946363863541,0.102406846058795,3.93114572626519,0.163101791093864,0.0698659096588524
593703,"radial",9,8.93234283691219,0.911700165450696,8.93234283691219,0.911700165450696,0.911700165450696,-0.0676571630878087,1.20501490544867,0.134904685976567,0.227925041362674
593703,"radial",13,13.468075381477,0.73949119931191,13.468075381477,0.73949119931191,0.73949119931191,0.468075381477039,1.48563267512901,0.110307719035508,0.184872799827978
593703,"radial",18,19.6136288217776,0.508856405978512,19.6136288217776,0.508856405978512,0.508856405978512,1.61362882177764,2.15898291887574,0.110075648850791,0.127214101494628
593703,"radial",24,24.393764047915,0.204982047040568,24.393764047915,0.204982047040568,0.204982047040568,0.39376404791502,5.35955370008909,0.219709991847165,0.0512455117601419
593703,"radial",30,36.0746152302399,0.287276411856383,36.0746152302399,0.287276411856383,0.287276411856383,6.07461523023986,3.82423423339517,0.1060090096315,0.0718191029640958
593703,"tangential",9,8.11926851200523,1.41872785474383,8.11926851200523,1.41872785474383,1.41872785474383,-0.880731487994765,0.774364360997535,0.0953736607986978,0.354681963685958
593703,"tangential",13,12.7306383109211,0.904945038072267,12.7306383109211,0.904945038072267,0.904945038072267,-0.269361689078902,1.21400995911133,0.0953612795730655,0.226236259518067
593703,"tangential",18,18.2718891260532,0.644177788034094,18.2718891260532,0.644177788034094,0.644177788034094,0.271889126053225,1.70544888239761,0.0933373046778109,0.161044447008523
593703,"tangential",24,24.1671487789747,0.378086826681077,24.1671487789747,0.378086826681077,0.378086826681077,0.167148778974703,2.90571427286148,0.120234054063897,0.0945217066702692
680792,"radial",9,8.79521674987331,0.985524697743577,8.79521674987331,0.985524697743577,0.985524697743577,-0.204783250126686,1.11474861176331,0.126744870929914,0.246381174435894
680792,"radial",13,13.3737255338929,0.470630499211672,13.3737255338929,0.470630499211672,0.470630499211672,0.373725533892934,2.33434146428746,0.174546835014039,0.117657624802918
680792,"radial",18,20.178963801276,0.282339944263696,20.178963801276,0.282339944263696,0.282339944263696,2.17896380127603,3.89109763244142,0.192829407434457,0.0705849860659239
680792,"radial",24,25.813047777568,0.34088313925317,25.813047777568,0.34088313925317,0.34088313925317,1.81304777756803,3.22284138510055,0.124853191024628,0.0852207848132925
680792,"radial",30,37.6379469658022,0.247582737596078,37.6379469658022,0.247582737596078,0.247582737596078,7.63794696580221,4.43735415213178,0.117895754414117,0.0618956843990195
680792,"tangential",9,9.26709330531413,0.772034643023019,9.26709330531413,0.772034643023019,0.772034643023019,0.267093305314125,1.42300905613034,0.153555058662712,0.193008660755755
680792,"tangential",13,12.0797808938253,0.550019366130271,12.0797808938253,0.550019366130271,0.550019366130271,-0.920219106174713,1.99740655751366,0.165351224088399,0.137504841532568
680792,"tangential",18,17.8050939956306,0.300532204448063,17.8050939956306,0.300532204448063,0.300532204448063,-0.194906004369415,3.65555595176812,0.20530955650474,0.0751330511120156
680792,"tangential",24,20.9348187123365,0.362304437150819,20.9348187123365,0.362304437150819,0.362304437150819,-3.0651812876635,3.03229046077286,0.144844362038157,0.0905761092877048
680792,"tangential",30,23.5063013488704,0.264254649319607,23.5063013488704,0.264254649319607,0.264254649319607,-6.49369865112962,4.15740003627856,0.176863215296027,0.0660636623299016
701103,"radial",9,8.93045090907277,1.05957043757685,8.93045090907277,1.05957043757685,1.05957043757685,-0.0695490909272323,1.03684686709507,0.116102409346621,0.264892609394212
701103,"radial",13,12.7983335206899,0.885783088162388,12.7983335206899,0.885783088162388,0.885783088162388,-0.201666479310141,1.24027236842741,0.0969088957107094,0.221445772040597
701103,"radial",18,18.2893285257924,0.51214637454569,18.2893285257924,0.51214637454569,0.51214637454569,0.28932852579241,2.14511386445459,0.11728773210178,0.128036593636422
701103,"radial",24,24.9424365102846,0.427504289395766,24.9424365102846,0.427504289395766,0.427504289395766,0.942436510284551,2.56982752201361,0.103030332299492,0.106876072348941
701103,"radial",30,32.6317294511954,0.236334175955041,32.6317294511954,0.236334175955041,0.236334175955041,2.63172945119542,4.64855446415462,0.14245504428771,0.0590835439887603
701103,"tangential",9,9.53380953031405,1.42925029091105,9.53380953031405,1.42925029091105,1.42925029091105,0.533809530314047,0.768663330456849,0.0806249933998344,0.357312572727763
701103,"tangential",13,12.9326255927535,0.881443603138841,12.9326255927535,0.881443603138841,0.881443603138841,-0.0673744072464544,1.24637842370848,0.0963747395893725,0.22036090078471
701103,"tangential",18,19.0522317276019,0.567553578442847,19.0522317276019,0.567553578442847,0.567553578442847,1.05223172760191,1.9356979330168,0.101599537560341,0.141888394610712
701103,"tangential",24,23.3642131634824,0.54914298575172,23.3642131634824,0.54914298575172,0.54914298575172,-0.635786836517568,2.00059422986933,0.0856264328642662,0.13728574643793
701103,"tangential",30,27.7188094917541,0.30176728670874,27.7188094917541,0.30176728670874,0.30176728670874,-2.28119050824588,3.64059438201619,0.131340214416467,0.0754418216771851
719357,"radial",9,8.18738366688435,0.658202506027107,8.18738366688435,0.658202506027107,0.658202506027107,-0.812616333115653,1.66910985389482,0.203863642135875,0.164550626506777
719357,"radial",13,12.0392981888434,0.617835073870619,12.0392981888434,0.617835073870619,0.617835073870619,-0.960701811156571,1.77816432755349,0.147696676306371,0.154458768467655
719357,"radial",18,18.7973807207222,0.291334104769651,18.7973807207222,0.291334104769651,0.291334104769651,0.797380720722245,3.77097041054204,0.200611482342586,0.0728335261924128
719357,"radial",24,26.7412241923867,0.265640385055195,26.7412241923867,0.265640385055195,0.265640385055195,2.74122419238666,4.13571260424065,0.154656816549861,0.0664100962637988
719357,"radial",30,37.5479444019965,0.161275792533927,37.5479444019965,0.161275792533927,0.161275792533927,7.54794440199646,6.81200985843548,0.181421645496878,0.0403189481334819
719357,"tangential",9,9.76950019354315,0.570666687187472,9.76950019354315,0.570666687187472,0.570666687187472,0.76950019354315,1.92513828708421,0.19705596488514,0.142666671796868
719357,"tangential",13,13.5923805415657,0.372082513372465,13.5923805415657,0.372082513372465,0.372082513372465,0.592380541565667,2.95260392301309,0.217224930834153,0.0930206283431163
719357,"tangential",18,16.6450889418418,0.275897091461822,16.6450889418418,0.275897091461822,0.275897091461822,-1.35491105815816,3.98196401001252,0.239227559788089,0.0689742728654556
719357,"tangential",24,20.714054443682,0.223578991557703,20.714054443682,0.223578991557703,0.223578991557703,-3.28594555631805,4.91375455723249,0.237218385738638,0.0558947478894258
719357,"tangential",30,23.9433666287616,0.475004732750851,23.9433666287616,0.475004732750851,0.475004732750851,-6.05663337123842,2.31284493168272,0.0965964798327255,0.118751183187713
739893,"radial",9,9.61232678147407,1.00328008017461,9.61232678147407,1.00328008017461,1.00328008017461,0.612326781474074,1.09502053352531,0.113918363203772,0.250820020043652
739893,"radial",13,13.1342290313491,0.8685229214399,13.1342290313491,0.8685229214399,0.8685229214399,0.134229031349129,1.26492031649176,0.0963071614993631,0.217130730359975
739893,"radial",18,17.331902410559,0.735017194895297,17.331902410559,0.735017194895297,0.735017194895297,-0.668097589441039,1.49467562976483,0.0862384055921205,0.183754298723824
739893,"radial",24,24.8606024568725,0.430591534289248,24.8606024568725,0.430591534289248,0.430591534289248,0.860602456872481,2.55140243405278,0.102628342916423,0.107647883572312
739893,"radial",30,34.119016476922,0.24274625367576,34.119016476922,0.24274625367576,0.24274625367576,4.11901647692196,4.52576413449224,0.132646383214283,0.06068656341894
739893,"tangential",9,9.00022526932516,0.997250800147476,9.00022526932516,0.997250800147476,0.997250800147476,0.000225269325159871,1.10164091972214,0.122401482935854,0.249312700036869
739893,"tangential",13,12.9331643432764,0.755406542105179,12.9331643432764,0.755406542105179,0.755406542105179,-0.0668356567235513,1.45433250499324,0.112449858858347,0.188851635526295
739893,"tangential",18,17.5841666213629,0.584511691597685,17.5841666213629,0.584511691597685,0.584511691597685,-0.415833378637096,1.87953860369362,0.106888125218865,0.146127922899421
739893,"tangential",24,21.6422056997496,0.27132793734972,21.6422056997496,0.27132793734972,0.27132793734972,-2.35779430025039,4.04902016135584,0.187089071120079,0.06783198433743
739893,"tangential",30,24.6009493855014,0.271280251151586,24.6009493855014,0.271280251151586,0.271280251151586,-5.3990506144986,4.04973190641226,0.164616895183686,0.0678200627878966
810476,"radial",9,10.0808407026894,0.669069004298822,10.0808407026894,0.669069004298822,0.669069004298822,1.08084070268937,1.64200147011659,0.162883386271399,0.167267251074705
810476,"radial",13,14.1430285806335,0.688730787080704,14.1430285806335,0.688730787080704,0.688730787080704,1.14302858063347,1.59512585944467,0.112785309762361,0.172182696770176
810476,"radial",18,21.7571976220039,0.844757147691688,21.7571976220039,0.844757147691688,0.844757147691688,3.75719762200387,1.30050665054458,0.0597736286234459,0.211189286922922
810476,"radial",30,41.2017727101801,0.151495543670137,41.2017727101801,0.151495543670137,0.151495543670137,11.2017727101801,7.25177957089092,0.17600649423269,0.0378738859175341
810476,"tangential",9,8.51389329086812,1.08409503790676,8.51389329086812,1.08409503790676,1.08409503790676,-0.486106709131882,1.0133911237057,0.119027933412397,0.27102375947669
810476,"tangential",13,12.4658626309298,0.744649448481005,12.4658626309298,0.744649448481005,0.744649448481005,-0.534137369070159,1.47534157301687,0.118350539926239,0.186162362120251
810476,"tangential",18,13.0631794392992,0.36737141399507,13.0631794392992,0.36737141399507,0.36737141399507,-4.93682056070083,2.99046753997809,0.228923406730646,0.0918428534987675
810476,"tangential",24,19.6183385713731,0.374677869104572,19.6183385713731,0.374677869104572,0.374677869104572,-4.38166142862689,2.93215153404614,0.149459727355542,0.0936694672761431
810476,"tangential",30,22.144827761261,0.159417338838273,22.144827761261,0.159417338838273,0.159417338838273,-7.85517223873903,6.89142283188303,0.311197851985037,0.0398543347095683
853515,"radial",9,9.1491719221737,0.473980993214705,9.1491719221737,0.473980993214705,0.473980993214705,0.149171922173704,2.31784038684112,0.2533388165134,0.118495248303676
853515,"radial",13,11.9196735559608,0.444557548721452,11.9196735559608,0.444557548721452,0.444557548721452,-1.0803264440392,2.47124875469491,0.207325204259397,0.111139387180363
853515,"radial",18,18.3039883823047,0.175155539386808,18.3039883823047,0.175155539386808,0.175155539386808,0.303988382304681,6.27220978859236,0.342669021504406,0.0437888848467019
853515,"radial",24,26.6386513841901,0.172578911738844,26.6386513841901,0.172578911738844,0.172578911738844,2.63865138419006,6.36585477100814,0.238970610005665,0.0431447279347109
853515,"radial",30,35.6876186180024,0.214403660881109,35.6876186180024,0.214403660881109,0.214403660881109,5.68761861800235,5.12403698777006,0.143580243966889,0.0536009152202772
853515,"tangential",9,9.22045249459716,0.492457789506061,9.22045249459716,0.492457789506061,0.492457789506061,0.220452494597158,2.23087605085915,0.241948651887352,0.123114447376515
853515,"tangential",13,13.0000341964906,0.592483942879371,13.0000341964906,0.592483942879371,0.592483942879371,3.41964905992143e-05,1.85424820684429,0.142634102250658,0.148120985719843
853515,"tangential",18,18.4052316416617,0.28442944363409,18.4052316416617,0.28442944363409,0.28442944363409,0.405231641661661,3.8625125255367,0.209859489993791,0.0711073609085226
853515,"tangential",24,21.2931795884769,0.270121511347142,21.2931795884769,0.270121511347142,0.270121511347142,-2.70682041152312,4.0671040347329,0.191005012559696,0.0675303778367855
853515,"tangential",30,27.0607806465746,0.387297201627389,27.0607806465746,0.387297201627389,0.387297201627389,-2.93921935342541,2.83661303012734,0.10482376939434,0.0968243004068474
878846,"radial",9,9.52938215508071,0.462013455088445,9.52938215508071,0.462013455088445,0.462013455088445,0.529382155080711,2.37787942443754,0.249531332224906,0.115503363772111
878846,"radial",13,14.1920666399661,0.482246711974856,14.1920666399661,0.482246711974856,0.482246711974856,1.19206663996606,2.27811255398542,0.160520142117291,0.120561677993714
878846,"radial",18,20.5850218424976,0.431463983691415,20.5850218424976,0.431463983691415,0.431463983691415,2.58502184249765,2.54624332550047,0.123693982206216,0.107865995922854
878846,"radial",24,30.7969459849393,0.1235962131769,30.7969459849393,0.1235962131769,0.1235962131769,6.79694598493928,8.88872126766294,0.28862346519716,0.0308990532942249
878846,"radial",30,38.0979681259767,0.254836812911572,38.0979681259767,0.254836812911572,0.254836812911572,8.09796812597671,4.31104233378294,0.113156752074752,0.063709203227893
878846,"tangential",9,8.79010547575704,0.564872556553944,8.79010547575704,0.564872556553944,0.564872556553944,-0.209894524242964,1.94488522397033,0.22125846263555,0.141218139138486
878846,"tangential",13,11.5816848170618,0.430110024919061,11.5816848170618,0.430110024919061,0.430110024919061,-1.41831518293824,2.55425873618,0.220542932787909,0.107527506229765
878846,"tangential",18,14.5819912092776,0.257632672281091,14.5819912092776,0.257632672281091,0.257632672281091,-3.41800879072238,4.26425840690527,0.292433203785789,0.0644081680702726
878846,"tangential",24,21.1387562037928,0.34444093936747,21.1387562037928,0.34444093936747,0.34444093936747,-2.86124379620725,3.18955200472278,0.150886455852616,0.0861102348418674
897641,"radial",9,9.74951907247445,0.634840601780749,9.74951907247445,0.634840601780749,0.634840601780749,0.749519072474452,1.73053249207197,0.177499267318502,0.158710150445187
897641,"radial",13,13.2199845254821,0.492571256107849,13.2199845254821,0.492571256107849,0.492571256107849,0.219984525482094,2.2303621558209,0.168711404428786,0.123142814026962
897641,"radial",18,19.3640755248829,0.466013152141392,19.3640755248829,0.466013152141392,0.466013152141392,1.36407552488289,2.3574705641243,0.121744545000093,0.116503288035348
897641,"radial",24,32.5156764799959,0.248220667186241,32.5156764799959,0.248220667186241,0.248220667186241,8.51567647999585,4.42595010770726,0.136117423558147,0.0620551667965601
897641,"radial",30,30.8868446283429,0.146907486954563,30.8868446283429,0.146907486954563,0.146907486954563,0.886844628342882,7.47825935520836,0.242117945202665,0.0367268717386407
897641,"tangential",9,8.20109487919213,0.839312022820564,8.20109487919213,0.839312022820564,0.839312022820564,-0.79890512080787,1.30894382398592,0.159605984721258,0.209828005705141
897641,"tangential",13,12.5204803287665,0.61832219784479,12.5204803287665,0.61832219784479,0.61832219784479,-0.479519671233508,1.77676346166676,0.141908570199543,0.154580549461198
897641,"tangential",24,22.0557687812478,0.543277157703483,22.0557687812478,0.543277157703483,0.543277157703483,-1.94423121875224,2.0221948835694,0.0916855315099563,0.135819289425871
897641,"tangential",30,26.6694966671108,0.160608086370911,26.6694966671108,0.160608086370911,0.160608086370911,-3.33050333288924,6.84032985818011,0.256485150190919,0.0401520215927276
911936,"radial",9,8.99982332577079,0.607944628970606,8.99982332577079,0.607944628970606,0.607944628970606,-0.000176674229212637,1.80709267968749,0.200792017162484,0.151986157242652
911936,"radial",13,13.2147461323509,0.524016144917078,13.2147461323509,0.524016144917078,0.524016144917078,0.214746132350907,2.09652374134762,0.158650322930922,0.131004036229269
911936,"radial",18,20.7795726061861,0.290655692602361,20.7795726061861,0.290655692602361,0.290655692602361,2.77957260618609,3.77977213806404,0.181898454299238,0.0726639231505902
911936,"radial",24,26.9455275188009,0.298043328421687,26.9455275188009,0.298043328421687,0.298043328421687,2.94552751880085,3.68608247158526,0.136797562007771,0.0745108321054217
911936,"radial",30,43.1024284239888,0.0987231278778561,43.1024284239888,0.0987231278778561,0.0987231278778561,13.1024284239888,11.1282159741469,0.258180719301502,0.024680781969464
911936,"tangential",9,8.86522732036637,0.898173958717881,8.86522732036637,0.898173958717881,0.898173958717881,-0.134772679633629,1.22316203671319,0.137973003117831,0.22454348967947
911936,"tangential",13,12.063688715701,0.433033211771914,12.063688715701,0.433033211771914,0.433033211771914,-0.936311284299046,2.53701623525072,0.210301864963474,0.108258302942978
911936,"tangential",18,15.5869618778869,0.232491821939705,15.5869618778869,0.232491821939705,0.232491821939705,-2.41303812211306,4.72538035747781,0.303162373430942,0.0581229554849262
966314,"radial",9,8.39533899104237,0.698087513175589,8.39533899104237,0.698087513175589,0.698087513175589,-0.604661008957629,1.57374579538107,0.18745470517155,0.174521878293897
966314,"radial",13,13.4796336818471,0.411209710934835,13.4796336818471,0.411209710934835,0.411209710934835,0.479633681847137,2.67165939775729,0.19819970340553,0.102802427733709
966314,"radial",18,18.5249872606331,0.467853224827054,18.5249872606331,0.467853224827054,0.467853224827054,0.524987260633125,2.3481986024019,0.126758446273914,0.116963306206764
966314,"radial",24,26.2677134171859,0.421938731496828,26.2677134171859,0.421938731496828,0.421938731496828,2.26771341718595,2.60372468005196,0.0991226239870748,0.105484682874207
966314,"radial",30,39.3445691333703,0.105749428538066,39.3445691333703,0.105749428538066,0.105749428538066,9.34456913337027,10.3888248272911,0.264047238440332,0.0264373571345165
966314,"tangential",9,9.13335903828068,0.802634626188646,9.13335903828068,0.802634626188646,0.802634626188646,0.133359038280684,1.36875765488081,0.149863555034236,0.200658656547161
966314,"tangential",13,12.6374533016301,0.507132866397237,12.6374533016301,0.507132866397237,0.507132866397237,-0.362546698369918,2.16632042894961,0.171420647597581,0.126783216599309
966314,"tangential",18,17.1450274037795,0.436178829819104,17.1450274037795,0.436178829819104,0.436178829819104,-0.854972596220541,2.51871987717454,0.146906727989208,0.109044707454776
966314,"tangential",24,21.0338592776199,0.266844859184322,21.0338592776199,0.266844859184322,0.266844859184322,-2.96614072238008,4.11704498271502,0.195734169767674,0.0667112147960806
966314,"tangential",30,23.7278477500202,0.119508927003428,23.7278477500202,0.119508927003428,0.119508927003428,-6.27215224997978,9.19272154988551,0.38742331992069,0.0298772317508571
967470,"radial",9,8.19650293067044,0.71726484462249,8.19650293067044,0.71726484462249,0.71726484462249,-0.803497069329563,1.53166894614266,0.186868590068006,0.179316211155623
967470,"radial",13,12.3501423186154,0.515287656889369,12.3501423186154,0.515287656889369,0.515287656889369,-0.649857681384599,2.13203688072035,0.172632575861634,0.128821914222342
967470,"radial",18,16.9608358135068,0.3603371035063,16.9608358135068,0.3603371035063,0.3603371035063,-1.03916418649321,3.04884586676737,0.179757996615911,0.0900842758765751
967470,"radial",24,24.9936273141603,0.293407734060861,24.9936273141603,0.293407734060861,0.293407734060861,0.993627314160257,3.74431946105492,0.149810966371158,0.0733519335152153
967470,"tangential",9,9.47438889357253,0.959657355863549,9.47438889357253,0.959657355863549,0.959657355863549,0.474388893572527,1.14479640254466,0.120830632498239,0.239914338965887
967470,"tangential",13,14.9252731745119,0.312126979199652,14.9252731745119,0.312126979199652,0.312126979199652,1.92527317451185,3.51976074444172,0.235825549273863,0.0780317447999129
967470,"tangential",18,18.6603454346275,0.388253031770161,18.6603454346275,0.388253031770161,0.388253031770161,0.660345434627462,2.82962964554123,0.151638652963539,0.0970632579425403
967470,"tangential",24,22.4608426750427,0.234638966188437,22.4608426750427,0.234638966188437,0.234638966188437,-1.53915732495731,4.68213914557491,0.208457857673232,0.0586597415471093
967470,"tangential",30,26.5305695923176,0.190082996068971,26.5305695923176,0.190082996068971,0.190082996068971,-3.46943040768236,5.77964526753083,0.2178485180056,0.0475207490172427
975944,"radial",9,10.4627264008342,0.45211574209915,10.4627264008342,0.45211574209915,0.45211574209915,1.46272640083425,2.42993593535874,0.232246915599837,0.113028935524788
975944,"radial",13,14.1724204996774,0.501763684616714,14.1724204996774,0.501763684616714,0.501763684616714,1.17242049967736,2.18950139747023,0.154490293138006,0.125440921154179
975944,"radial",18,23.6743382356343,0.273092871602919,23.6743382356343,0.273092871602919,0.273092871602919,5.67433823563427,4.0228523074213,0.169924593768207,0.0682732179007297
975944,"radial",24,31.2094064546502,0.192681070725052,31.2094064546502,0.192681070725052,0.192681070725052,7.20940645465024,5.70171363764001,0.18269215231392,0.048170267681263
975944,"radial",30,45.4759267985195,0.0716077252430414,45.4759267985195,0.0716077252430414,0.0716077252430414,15.4759267985195,15.3420917217988,0.337367323810062,0.0179019313107604
975944,"tangential",9,8.19888462352692,0.739128524575007,8.19888462352692,0.739128524575007,0.739128524575007,-0.801115376473085,1.48636164366651,0.181288274188096,0.184782131143752
975944,"tangential",13,10.9153836355722,0.460978155354201,10.9153836355722,0.460978155354201,0.460978155354201,-2.08461636442777,2.38321984655427,0.218335875872248,0.11524453883855
975944,"tangential",24,18.9690614498542,0.276415128339819,18.9690614498542,0.276415128339819,0.276415128339819,-5.03093855014581,3.97450130630151,0.209525458958965,0.0691037820849548
975944,"tangential",30,21.0243663152267,0.24127409297912,21.0243663152267,0.24127409297912,0.24127409297912,-8.97563368477328,4.5533785874109,0.216576258192056,0.0603185232447799
